tconst,averageRating,numVotes
tt2577990,7.0,2063
tt2578608,1.6,2153
tt2581244,5.7,25867
tt2582496,7.7,144143
tt2582502,7.0,30559
tt2582782,7.6,275190
tt2582802,8.5,1142105
tt2584384,7.9,484403
tt2585208,7.5,1146
tt2585562,7.9,9630
tt2587914,3.8,1833
tt2597126,7.8,3082
tt2597892,5.5,11175
tt2598580,2.5,1267
tt2605480,7.2,3839
tt2608224,7.6,26070
tt2608324,5.6,1439
tt2610768,3.3,44715
tt2611652,7.4,10341
tt2615584,4.9,6059
tt2619512,5.2,5041
tt2620736,5.3,8467
tt2620952,4.7,1249
tt2621000,7.5,25091
tt2622826,2.4,2716
tt2624412,5.8,9452
tt2624704,7.6,1580
tt2624866,4.1,1569
tt2625598,7.3,4932
tt2628316,5.2,6291
tt2633076,5.7,3450
tt2637294,5.0,44880
tt2638144,5.7,49402
tt2645104,5.2,3749
tt2650718,7.1,2004
tt2652948,5.2,1619
tt2667380,5.7,16073
tt2667960,5.5,6551
tt2669766,5.9,1543
tt2673812,7.0,1920
tt2673882,7.3,2370
tt2674358,5.6,11091
tt2675978,7.0,7740
tt2679480,7.0,2661
tt2689958,4.4,1764
tt2690160,2.7,1839
tt2692904,7.1,168218
tt2702920,5.6,11023
tt2707810,5.7,1720
tt2711898,5.5,3190
tt2712154,7.5,1671
tt2713180,7.6,603528
tt2713642,2.9,1516
tt2714380,4.3,9832
tt2714900,7.7,15754
tt2716382,5.7,15890
tt2717168,7.7,1589
tt2717682,4.3,1379
tt2719848,7.1,246143
tt2722504,5.8,1348
tt2723176,4.4,1399
tt2724532,5.8,5410
tt2725076,7.9,7517
tt2726552,5.3,9277
tt2726560,7.1,94165
tt2737310,7.3,4699
tt2741806,7.3,7255
tt2749296,5.5,10753
tt2751310,5.6,5906
tt2752724,7.3,1234
tt2752758,4.2,18466
tt2753778,7.1,4835
tt2756032,7.0,46924
tt2763304,7.1,140902
tt2766268,5.6,1538
tt2769184,4.3,3156
tt2771200,7.1,357006
tt2772092,4.5,3772
tt2776344,7.2,7291
tt2781516,5.6,8119
tt2783020,4.8,2381
tt2785390,5.0,7259
tt2788716,5.9,20297
tt2794596,4.8,2510
tt2795078,7.6,1775
tt2797106,7.5,1596
tt2800038,4.3,4155
tt2802144,7.7,772927
tt2803940,3.6,3871
tt2814362,2.1,4544
tt2815072,4.5,4480
tt2820008,4.3,3110
tt2820852,7.1,437798
tt2822578,5.4,1909
tt2822742,5.9,2723
tt2823574,4.7,1323
tt2824852,4.8,2180
tt2825120,5.7,1811
tt2827320,8.3,2931
tt2836166,4.6,1370
tt2836252,5.3,1563
tt2846134,7.1,2045
tt2848876,7.4,6312
tt2852400,7.1,13870
tt2852406,7.5,16236
tt2852470,7.3,3711
tt2853182,4.3,1344
tt2854894,5.5,1702
tt2855648,7.6,26608
tt2861532,7.4,5966
tt2865822,8.3,1320
tt2866360,7.2,170614
tt2869728,5.9,67092
tt2871010,5.3,1158
tt2873214,5.5,2326
tt2876428,7.6,3137
tt2882328,7.9,25104
tt2883512,7.3,249040
tt2884206,7.3,140501
tt2885364,5.1,14222
tt2885628,5.6,5513
tt2886632,7.5,2684
tt2891174,7.1,41277
tt2893490,5.5,8387
tt2893780,5.4,1933
tt2900624,5.2,19080
tt2900822,4.7,3215
tt2901736,7.2,5194
tt2901962,4.7,1252
tt2905082,4.8,5123
tt2905838,5.7,27900
tt2909124,3.0,1164
tt2910904,7.0,70497
tt2911674,5.2,5166
tt2914892,4.6,1438
tt2915160,7.1,2320
tt2918606,5.4,6622
tt2920294,3.4,221
tt2922382,7.5,5756
tt2923316,5.0,18111
tt2923834,4.2,2659
tt2924392,4.5,3866
tt2924472,7.9,8782
tt2925642,7.1,2042
tt2931376,2.7,1514
tt2932536,5.6,65024
tt2933474,4.2,11890
tt2935390,5.5,13022
tt2936180,7.2,9446
tt2938416,7.8,3919
tt2942016,5.6,1632
tt2943352,6.4,3183
tt2948166,7.1,1607
tt2948266,5.4,1539
tt2948356,8.0,625533
tt2948372,8.0,443957
tt2948566,3.5,1774
tt2948790,5.1,16273
tt2953050,7.2,294509
tt2955096,5.3,9495
tt2960930,5.0,17611
tt2962726,4.7,7886
tt2967226,4.5,2995
tt2967856,7.3,2954
tt2969656,7.1,9164
tt2974050,3.4,6414
tt2976176,7.9,1750
tt2976182,3.2,8201
tt2978426,5.4,2496
tt2980794,7.6,32566
tt2981768,7.3,11204
tt2984576,3.0,1846
tt2990126,5.8,4693
tt2991296,5.4,5025
tt2991516,2.9,2437
tt2997766,7.3,1500
tt2998406,4.8,2558
tt2999718,6.0,3691
tt3003668,7.2,3187
tt3004746,4.9,1972
tt3010660,7.3,9205
tt3013018,5.1,2056
tt3013528,3.9,2520
tt3026144,4.8,1369
tt3028018,7.1,2771
tt3029476,5.6,6463
tt3029558,7.5,19896
tt3032074,7.5,1236
tt3032282,4.7,3394
tt3033080,3.2,1362
tt3033948,4.3,1624
tt3034258,5.8,2625
tt3036548,3.1,1621
tt3036740,1.7,9209
tt3038142,5.2,2902
tt3038708,5.0,12676
tt3039472,5.3,2544
tt3040510,2.8,1304
tt3040964,7.3,304629
tt3041550,7.5,2311
tt3042408,7.4,66527
tt3042926,7.3,10574
tt3043252,7.5,6511
tt3044882,3.2,1468
tt3056436,5.3,2236
tt3059638,5.0,1835
tt3059656,7.5,1811
tt3060492,7.2,10680
tt3061202,7.6,4640
tt3061836,5.9,6442
tt3063470,5.7,1161
tt3065204,7.3,340182
tt3075360,7.5,3456
tt3078242,7.0,11722
tt3086582,3.5,1289
tt3087700,5.7,1512
tt3088580,7.5,1203
tt3089630,4.3,31584
tt3089778,7.1,10782
tt3093286,4.8,2309
tt3093522,3.7,4423
tt3094252,5.4,1844
tt3094816,4.3,2367
tt3098306,5.3,2497
tt3100678,4.3,2096
tt3101132,4.6,2634
tt3103576,5.8,2244
tt3104304,4.4,3062
tt3105350,4.4,1531
tt3107070,5.0,1224
tt3107246,5.7,1513
tt3108244,5.4,7324
tt3118920,3.9,1414
tt3121434,5.3,1930
tt3121604,7.6,2331
tt3121860,2.7,1825
tt3122390,4.6,2943
tt3124456,8.0,8741
tt3125220,5.8,3973
tt3127698,7.2,1994
tt3128900,5.8,11839
tt3129484,7.1,1234
tt3129564,7.1,6189
tt3134058,7.2,3161
tt3135556,5.1,3193
tt3138104,3.5,18245
tt3138782,7.6,15535
tt3140100,7.1,28694
tt3141912,4.8,3528
tt3142688,5.7,6891
tt3142764,7.3,14430
tt3148502,7.4,35966
tt3148552,4.2,1121
tt3148952,7.3,1766
tt3149038,7.1,31216
tt3152098,2.6,3630
tt3152592,5.6,32685
tt3155242,5.8,4285
tt3155604,7.2,6190
tt3159564,7.5,6262
tt3165630,5.2,5633
tt3168808,7.3,1313
tt3169706,7.8,64819
tt3170458,5.8,2192
tt3175438,4.6,1293
tt3177316,5.7,28513
tt3178174,7.3,2430
tt3178292,8.7,2868
tt3181822,4.7,48127
tt3182596,7.2,1658
tt3182644,7.6,1517
tt3183630,7.5,8059
tt3183660,7.2,538264
tt3185772,8.1,3239
tt3187076,7.5,2383
tt3187378,3.2,2254
tt3189256,8.9,4590
tt3194532,5.6,3381
tt3194622,3.9,1271
tt3198000,4.2,2595
tt3198468,7.6,3613
tt3199456,7.6,1110
tt3201722,4.2,1487
tt3203616,5.8,64842
tt3212232,5.4,17379
tt3212568,7.1,1988
tt3213512,5.6,1402
tt3213684,7.0,6883
tt3214248,5.3,1693
tt3219268,7.1,2289
tt3220192,5.4,2782
tt3228830,7.3,1394
tt3229488,5.0,2903
tt3234084,4.4,3473
tt3236976,4.1,1642
tt3237154,4.6,1416
tt3242756,3.2,2526
tt3244446,5.1,2421
tt3244992,7.3,5221
tt3249124,3.2,616
tt3253624,7.3,11814
tt3254796,5.8,3470
tt3257072,7.0,3130
tt3259178,4.5,2249
tt3259474,7.2,3837
tt3261302,3.7,2259
tt3263946,7.1,16129
tt3263996,7.4,2632
tt3265262,7.1,1844
tt3266724,2.9,2779
tt3268668,5.4,7524
tt3268850,7.5,3287
tt3272570,7.3,3768
tt3274484,8.1,1693
tt3275216,5.8,3304
tt3280262,5.3,33844
tt3280916,5.5,10068
tt3281548,7.8,281653
tt3286052,5.9,31881
tt3289080,3.5,6592
tt3289712,5.6,12522
tt3291148,5.7,2041
tt3293594,4.0,2073
tt3295734,5.2,2805
tt3297382,4.2,1891
tt3297792,4.0,2328
tt3301196,5.3,2547
tt3305844,4.2,3551
tt3306776,5.7,1886
tt3311020,4.8,2307
tt3311176,5.7,2116
tt3313066,8.4,2343
tt3315342,8.1,919983
tt3316960,7.5,150086
tt3317874,4.6,4380
tt3319508,7.8,1721
tt3320542,8.0,7629
tt3322940,5.5,194531
tt3323920,7.4,3136
tt3327994,8.6,9182
tt3328442,5.3,2451
tt3328720,5.4,1589
tt3334418,5.3,3190
tt3335048,7.1,2047
tt3341084,5.7,1341
tt3343136,2.8,2132
tt3348730,5.7,102030
tt3350890,4.6,1421
tt3353060,5.7,1340
tt3365778,7.0,8171
tt3371366,5.2,184712
tt3374816,3.8,2425
tt3374966,7.1,9287
tt3379456,5.4,1417
tt3380264,4.5,4695
tt3382148,2.8,4041
tt3384904,2.6,2402
tt3387094,7.1,1522
tt3387542,4.8,47678
tt3390550,5.2,2356
tt3390572,8.0,60734
tt3395582,5.4,1484
tt3395608,7.6,3167
tt3395908,7.2,1610
tt3397918,4.6,7547
tt3398048,4.2,3576
tt3398252,3.4,4036
tt3398268,7.6,54622
tt3398436,5.3,2253
tt3398788,4.5,1892
tt3399484,3.8,6734
tt3404246,5.1,1394
tt3405714,5.5,5538
tt3409392,7.1,18955
tt3410834,5.7,145621
tt3411432,5.8,5425
tt3413018,7.1,3629
tt3417422,8.4,47776
tt3418604,7.7,1824
tt3422462,4.5,1515
tt3424690,4.9,4362
tt3426262,7.9,2392
tt3431016,5.2,1340
tt3433074,4.2,5702
tt3438252,8.2,1436
tt3439114,3.5,1631
tt3442990,5.9,9448
tt3444184,4.9,1936
tt3446426,7.6,1841
tt3447364,7.6,25478
tt3450958,7.4,325060
tt3455822,8.0,3706
tt3457508,5.3,3463
tt3461828,4.3,1542
tt3462696,2.8,2946
tt3462710,5.2,17915
tt3465916,7.4,4750
tt3469918,7.2,1486
tt3474602,7.6,3284
tt3474788,7.1,690
tt3475596,5.7,2411
tt3477554,5.8,2659
tt3478232,5.2,4109
tt3478962,7.1,15062
tt3481210,2.5,1607
tt3481634,5.2,11503
tt3482062,5.1,2638
tt3486080,4.3,1808
tt3486626,5.5,8005
tt3487610,4.6,2461
tt3487994,5.7,7573
tt3488056,3.5,2961
tt3488184,5.6,1700
tt3491962,5.4,4019
tt3495000,7.3,15072
tt3495030,7.4,22334
tt3496334,7.4,4899
tt3496372,4.6,4027
tt3498820,7.8,920751
tt3499048,7.5,5849
tt3499424,3.0,4665
tt3499458,3.6,3674
tt3500528,7.8,2980
tt3501416,7.2,8762
tt3501590,5.5,3369
tt3503840,4.4,4256
tt3505712,5.7,4740
tt3506970,7.7,3301
tt3509426,5.3,1185
tt3510372,7.5,5354
tt3511596,5.1,6093
tt3512606,2.7,472
tt3514330,5.2,2030
tt3517192,7.7,6994
tt3517306,4.2,1687
tt3518988,7.2,2556
tt3520418,5.7,21133
tt3521126,7.3,170998
tt3521192,7.2,1472
tt3522806,5.8,102413
tt3524290,7.7,1178
tt3526408,5.5,1956
tt3526810,7.2,6917
tt3529664,5.9,1902
tt3531202,5.9,7298
tt3532686,5.2,1174
tt3538328,7.1,1820
tt3538766,7.1,4671
tt3540136,5.3,6441
tt3541262,7.1,14036
tt3541524,5.3,10018
tt3544082,7.1,36562
tt3546114,4.7,2854
tt3546370,7.8,1600
tt3547306,4.9,3392
tt3547616,3.6,1754
tt3551042,5.1,2332
tt3551400,4.0,2385
tt3553976,7.8,249535
tt3557258,8.7,1242
tt3557406,4.6,1380
tt3558642,3.7,2411
tt3560148,5.6,6130
tt3560686,8.0,18249
tt3561236,4.9,3797
tt3562786,3.9,1661
tt3563262,5.4,9859
tt3564574,5.5,1503
tt3564860,2.5,1277
tt3565264,7.6,3327
tt3566788,7.0,4418
tt3567666,4.8,6017
tt3569326,5.8,1110
tt3569356,3.5,6068
tt3569970,4.6,2062
tt3572132,5.1,1898
tt3576084,7.2,4757
tt3579524,7.1,3158
tt3581652,7.1,122047
tt3584354,5.6,3822
tt3584496,4.3,11385
tt3585004,5.3,1473
tt3592030,4.3,1733
tt3593120,3.2,1372
tt3598648,5.4,1952
tt3602422,4.2,2646
tt3606888,7.3,36717
tt3607812,7.1,1377
tt3608646,5.4,2750
tt3610746,5.6,17583
tt3611266,6.0,3420
tt3612126,4.4,32174
tt3618822,5.2,8558
tt3619070,4.1,2510
tt3620418,5.8,2528
tt3620762,4.6,2468
tt3622110,5.1,15740
tt3625516,3.6,1298
tt3626440,7.4,1591
tt3626742,5.4,8502
tt3627704,4.9,5704
tt3628584,5.9,17048
tt3633084,5.7,648
tt3642618,7.2,2634
tt3646944,7.7,4464
tt3646946,7.9,4332
tt3652616,3.8,1194
tt3660770,7.2,4325
tt3662066,5.0,3683
tt3663040,4.8,3445
tt3665486,7.3,1283
tt3668162,8.3,27883
tt3671542,7.5,14128
tt3674140,8.4,25211
tt3675748,5.5,4761
tt3678782,7.4,28550
tt3679000,5.4,7886
tt3679060,5.2,9946
tt3680410,7.2,4443
tt3681440,6.9,1213
tt3683702,4.7,1211
tt3685236,5.2,19376
tt3685622,5.5,2617
tt3685668,4.4,2085
tt3686998,7.9,12492
tt3692652,4.6,5230
tt3695244,7.2,1237
tt3696192,5.1,9816
tt3697626,7.2,18350
tt3698408,7.3,37178
tt3698558,4.6,2927
tt3700392,7.4,8244
tt3700454,5.8,1293
tt3703148,5.0,3037
tt3705822,2.8,4957
tt3707104,5.8,22719
tt3707114,7.4,5825
tt3711164,8.1,3987
tt3711510,5.9,7166
tt3716530,7.1,74295
tt3717532,7.6,20417
tt3717804,5.8,4058
tt3719896,7.2,9023
tt3720634,4.5,651
tt3721954,7.6,25421
tt3722062,5.0,8221
tt3724490,4.9,1227
tt3725026,5.5,2457
tt3727690,4.1,2285
tt3727824,1.8,1983
tt3731580,4.9,1564
tt3732950,5.3,2736
tt3733778,5.2,20077
tt3734354,5.1,4326
tt3734466,7.1,1635
tt3734580,4.9,4987
tt3735554,4.7,1316
tt3739110,5.8,5168
tt3741316,5.1,2697
tt3741860,7.3,1490
tt3742378,7.8,19139
tt3743362,3.5,2521
tt3745906,5.1,2295
tt3746824,5.8,3602
tt3746920,3.5,1134
tt3748440,5.7,17879
tt3748512,7.3,7558
tt3750872,7.2,44968
tt3752930,7.6,2765
tt3758162,4.8,7866
tt3771510,2.4,1869
tt3772640,7.0,1491
tt3772964,6.1,1178
tt3774802,4.4,8743
tt3779300,4.3,3832
tt3780208,4.4,1630
tt3781616,2.7,1300
tt3784160,8.1,6653
tt3796936,3.7,1643
tt3797142,3.6,1844
tt3799694,7.4,410346
tt3800028,5.7,1212
tt3801252,7.4,4244
tt3808342,7.4,54307
tt3810602,3.4,1900
tt3810932,8.2,5684
tt3811986,5.5,2541
tt3812366,7.8,6817
tt3814486,7.1,2021
tt3815136,7.0,2548
tt3816458,5.2,9888
tt3816614,3.7,1474
tt3817950,8.7,1348
tt3819668,7.1,25711
tt3822388,7.9,5352
tt3822396,7.9,9435
tt3823116,5.8,2536
tt3824458,7.1,42759
tt3827684,4.7,3435
tt3828858,5.6,1441
tt3829266,5.3,161763
tt3833520,7.0,2513
tt3835080,5.1,24695
tt3835608,7.6,1938
tt3838728,5.4,3669
tt3839906,7.0,2304
tt3848888,4.8,3382
tt3848938,3.7,2529
tt3850214,7.2,91666
tt3851324,5.7,1175
tt3854234,7.3,2928
tt3856408,7.6,2451
tt3859310,5.7,13195
tt3860294,5.6,1362
tt3861144,2.4,584
tt3863552,8.1,110332
tt3864024,5.5,9687
tt3872778,7.6,2968
tt3881026,4.6,2586
tt3882074,7.5,4390
tt3885524,5.2,2487
tt3885736,7.8,4571
tt3893280,5.4,3235
tt3894344,7.3,4150
tt3895908,3.9,1651
tt3896100,5.8,4306
tt3896198,7.6,823311
tt3899262,3.5,1989
tt3900796,5.2,2250
tt3901826,7.7,30522
tt3902698,3.6,1105
tt3903852,4.1,4789
tt3904272,4.7,1445
tt3909336,7.3,9547
tt3910416,6.6,1228
tt3917210,7.4,6341
tt3917908,8.5,2353
tt3918584,7.1,2189
tt3919598,3.9,1289
tt3920820,7.2,10802
tt3921694,4.7,1509
tt3921852,5.8,2551
tt3949952,7.5,1817
tt3952108,4.8,4792
tt3958072,7.2,2878
tt3958276,7.5,2756
tt3958780,5.6,4047
tt3961964,5.0,4244
tt3962210,4.3,2597
tt3963816,5.5,24795
tt3966404,7.6,42822
tt3966544,7.4,4777
tt3970482,8.5,5547
tt3970854,7.2,6655
tt3971732,5.9,2400
tt3975510,5.2,2557
tt3976144,5.4,20764
tt3977848,3.6,2113
tt3982254,8.1,2758
tt3982774,5.4,4525
tt3983464,5.6,1986
tt3993732,4.8,1856
tt3996396,7.6,4000
tt4000956,4.9,1702
tt4003070,7.9,6512
tt4008566,4.6,4502
tt4008652,7.2,4186
tt4008758,7.0,4758
tt4009460,1.3,17334
tt4010862,4.6,1907
tt4012424,7.1,2218
tt4016226,7.8,3482
tt4016934,8.1,200873
tt4016994,7.5,2850
tt4024210,5.5,1270
tt4024814,5.2,2830
tt4025514,7.4,23105
tt4026034,7.2,2371
tt4028134,3.1,2144
tt4031126,3.5,1991
tt4041476,4.3,669
tt4047104,7.6,1978
tt4047846,7.1,1345
tt4054004,5.1,2208
tt4054654,4.8,10436
tt4054952,7.4,4516
tt4058426,8.2,2269
tt4060544,3.7,2453
tt4060866,4.1,3269
tt4061620,7.1,14790
tt4061640,6.6,1023
tt4062524,2.8,1266
tt4063178,5.4,1636
tt4065340,4.4,1639
tt4065414,7.3,1428
tt4065552,7.7,14636
tt4067106,6.0,4835
tt4073304,5.0,97
tt4073790,5.7,40215
tt4074928,5.9,5721
tt4075322,4.4,1215
tt4076058,7.0,2403
tt4076756,7.2,1357
tt4076760,4.5,5549
tt4078856,7.7,2489
tt4080598,7.1,3118
tt4080728,7.7,74267
tt4083572,4.3,9398
tt4084744,7.0,15219
tt4085696,8.4,2170
tt4085944,5.7,4631
tt4086018,5.6,4243
tt4088328,7.7,2079
tt4102722,5.4,3057
tt4105584,4.2,1721
tt4110388,5.4,4517
tt4110972,7.6,2706
tt4112334,5.3,1141
tt4116284,7.3,191014
tt4123650,4.3,1715
tt4125300,7.1,2666
tt4126304,7.3,19151
tt4126394,5.5,3523
tt4126568,4.2,5627
tt4126694,5.7,2199
tt4129870,5.7,12394
tt4136456,5.0,10634
tt4143508,8.2,2168
tt4144190,5.9,11734
tt4144350,5.0,6867
tt4144504,7.5,1347
tt4145178,8.1,8165
tt4145304,5.8,3303
tt4146622,4.7,3775
tt4148400,7.5,4191
tt4149732,5.7,1952
tt4153828,5.4,1291
tt4154796,8.4,1430882
tt4156700,4.0,1354
tt4158594,5.1,4470
tt4159182,5.5,3189
tt4160708,7.1,328616
tt4163224,4.0,5137
tt4164468,7.6,2058
tt4169250,8.0,75369
tt4170436,7.3,1276
tt4172146,5.5,1375
tt4176556,5.9,2327
tt4180576,5.4,2749
tt4181052,5.9,27441
tt4184878,3.3,7066
tt4185572,7.5,6625
tt4186118,7.7,3281
tt4188202,7.2,2085
tt4188436,5.3,1364
tt4189494,5.5,3435
tt4190530,7.2,58833
tt4191054,5.8,13562
tt4192656,7.1,1998
tt4192740,7.3,15287
tt4193072,6.0,5391
tt4195278,7.3,17395
tt4195368,7.3,4563
tt4201004,5.6,2440
tt4207112,7.5,5147
tt4209174,4.2,1336
tt4209788,7.4,202586
tt4217392,5.2,12244
tt4224478,5.2,1386
tt4229236,7.5,33295
tt4229938,5.4,2563
tt4230700,5.4,6845
tt4241904,5.3,2907
tt4246894,7.2,1862
tt4247144,5.5,1577
tt4253744,5.0,3391
tt4255110,5.0,5683
tt4255196,4.3,1895
tt4255626,5.9,2011
tt4258292,7.3,11099
tt4264426,4.9,6014
tt4265508,5.1,6781
tt4269118,5.4,3137
tt4269310,3.5,4535
tt4276820,7.2,203208
tt4279116,4.3,1848
tt4281724,5.5,93776
tt4283358,7.2,1847
tt4284010,7.6,15377
tt4286666,6.0,2214
tt4290746,7.5,2614
tt4293752,7.0,3132
tt4295992,5.1,1132
tt4297380,4.2,1456
tt4298958,7.4,14099
tt4299300,7.1,6096
tt4302740,5.6,1217
tt4303202,7.1,3019
tt4306300,7.3,2789
tt4307692,5.4,2927
tt4307880,7.2,2151
tt4310772,4.6,1284
tt4314716,3.3,1564
tt4316236,7.4,2221
tt4323370,7.1,1255
tt4323504,5.7,3817
tt4323594,7.3,10326
tt4327752,5.6,3607
tt4328094,4.1,5935
tt4328756,7.2,1738
tt4328934,7.4,1973
tt4329242,5.9,2501
tt4331970,7.2,7801
tt4334636,7.4,1256
tt4334642,4.8,2247
tt4335650,4.9,3950
tt4337690,4.9,4823
tt4338154,5.5,2210
tt4341582,7.4,19905
tt4353250,7.2,23011
tt4353996,7.1,11014
tt4357368,7.0,3855
tt4357394,5.8,37172
tt4365412,7.5,1559
tt4365506,7.7,1476
tt4365566,4.7,4912
tt4374460,7.6,8444
tt4375438,7.2,12589
tt4377952,6.7,1669
tt4381236,5.7,9508
tt4382824,5.2,9725
tt4382872,4.1,12435
tt4387040,7.9,61393
tt4392454,5.2,6690
tt4393278,3.9,1344
tt4393514,8.1,3780
tt4399952,5.1,10086
tt4404474,1.3,7188
tt4414438,5.6,1667
tt4415326,5.8,2043
tt4419196,5.3,2476
tt4420704,7.6,16727
tt4426464,4.9,2487
tt4427060,6.0,2802
tt4427800,5.6,1599
tt4428762,5.9,2764
tt4429194,5.8,10296
tt4430136,7.2,17534
tt4431208,7.4,1926
tt4432480,8.1,15915
tt4433646,4.7,3715
tt4434004,7.7,33975
tt4435082,5.9,1561
tt4437216,5.7,8309
tt4441150,4.2,3196
tt4441422,4.7,2962
tt4442758,7.4,8724
tt4444798,4.2,929
tt4446258,5.8,1615
tt4447108,4.5,1434
tt4451458,7.5,6989
tt4457678,4.5,4529
tt4459912,4.8,1182
tt4462372,5.6,1617
tt4465564,4.6,120724
tt4466490,7.3,6104
tt4466864,4.8,2974
tt4467626,5.9,4320
tt4476736,8.4,2591
tt4477536,4.6,82482
tt4479380,5.3,23269
tt4483220,5.2,4971
tt4486986,5.4,14565
tt4489416,7.3,6992
tt4497338,4.9,2011
tt4499228,4.9,2744
tt4504044,5.9,30975
tt4505260,4.6,3750
tt4510398,4.1,2483
tt4513074,2.5,1107
tt4516040,5.2,3885
tt4516352,4.1,2005
tt4518234,7.5,2173
tt4518260,5.3,1671
tt4519400,3.2,1238
tt4519742,5.8,2239
tt4523112,7.1,4216
tt4524418,3.9,1331
tt4532038,5.7,27835
tt4536768,5.5,9725
tt4537986,5.3,3912
tt4550098,7.4,337208
tt4555426,7.4,241966
tt4557956,5.8,5856
tt4558376,4.9,14641
tt4559006,5.9,28760
tt4566574,2.7,2013
tt4566758,5.8,167406
tt4567486,4.8,2125
tt4568370,5.2,1794
tt4573516,5.9,9509
tt4575576,7.2,90382
tt4577344,3.8,1758
tt4587366,5.6,5272
tt4591732,3.1,1885
tt4593108,7.1,3913
tt4594836,5.8,4748
tt4595882,7.1,58548
tt4596814,7.1,7910
tt4603150,5.8,1103
tt4608574,2.9,937
tt4610748,5.1,7363
tt4613254,7.4,6828
tt4616250,2.9,2540
tt4621256,6.4,612
tt4621872,7.1,10697
tt4623856,5.7,1438
tt4624258,5.5,1171
tt4624768,6.2,3400
tt4632316,8.3,3284
tt4633662,4.3,1440
tt4638148,5.3,4529
tt4642192,7.3,7602
tt4643580,5.8,1374
tt4647900,7.1,4072
tt4651666,5.6,1593
tt4659056,7.9,6560
tt4660980,5.8,7826
tt4661798,5.9,4839
tt4662420,5.8,8452
tt4667084,5.3,1597
tt4669954,7.4,1603
tt4679210,8.3,27998
tt4680980,5.4,9400
tt4682266,5.3,100639
tt4685428,5.2,4381
tt4685806,3.8,9187
tt4686108,5.4,1239
tt4686862,5.6,3257
tt4687358,5.1,6574
tt4692368,7.3,3507
tt4696502,4.6,1187
tt4698684,7.8,152170
tt4705740,4.6,1229
tt4711924,4.7,3018
tt4714568,7.1,13822
tt4717194,1.7,3774
tt4725842,4.0,4077
tt4727512,7.5,14309
tt4728582,5.6,3929
tt4729430,8.2,234250
tt4729560,5.5,2139
tt4729990,5.9,1277
tt4730638,4.1,1157
tt4730706,4.6,1453
tt4730986,7.3,10975
tt4733536,5.0,4588
tt4736550,7.0,25753
tt4738776,4.8,1630
tt4741412,7.9,2893
tt4741708,7.3,2124
tt4742556,5.8,2783
tt4743226,3.2,5084
tt4744086,5.7,6681
tt4765240,4.6,5013
tt4765284,5.8,78043
tt4766604,5.6,1289
tt4768656,4.5,2925
tt4769824,7.8,13779
tt4769836,5.7,56651
tt4771932,7.2,5246
tt4779326,5.6,4863
tt4786132,4.8,8816
tt4791276,2.3,640
tt4796254,7.0,1562
tt4797160,3.5,1267
tt4797436,5.1,2878
tt4806012,4.6,2206
tt4807950,4.6,1612
tt4814290,7.2,15074
tt4817256,5.9,1525
tt4819498,5.1,2286
tt4819576,5.1,1447
tt4824308,4.4,14266
tt4827558,5.7,45061
tt4830786,7.3,5419
tt4831682,7.2,2026
tt4833824,7.8,8605
tt4836110,7.3,1409
tt4843012,5.6,2073
tt4846340,7.8,286360
tt4847546,3.8,1205
tt4849176,4.6,1808
tt4862506,4.3,1712
tt4864584,3.3,1515
tt4864624,5.7,2098
tt4866448,5.7,3857
tt4867110,2.8,13020
tt4871980,5.0,4575
tt4875960,3.6,3727
tt4876952,4.8,2062
tt4877122,3.5,79011
tt4881430,3.0,1597
tt4881578,7.5,3985
tt4882376,7.2,22048
tt4888834,8.0,7559
tt4888982,3.5,2019
tt4890452,7.7,1734
tt4897358,3.3,1544
tt4897822,7.5,26445
tt4898564,3.6,4269
tt4899370,7.1,30092
tt4901304,7.5,1288
tt4901306,7.7,76918
tt4901756,5.3,1750
tt4906984,5.7,6180
tt4907206,3.3,2355
tt4908644,8.3,21415
tt4909506,8.6,3903
tt4912910,7.7,417565
tt4914580,7.1,11971
tt4915318,4.2,2478
tt4915672,4.5,4503
tt4920274,7.5,7311
tt4922674,5.9,6048
tt4923846,5.9,2008
tt4929720,5.7,2282
tt4934950,8.1,43027
tt4935446,7.0,2726
tt4936176,5.8,8585
tt4937114,3.1,4144
tt4940336,3.6,3678
tt4943218,5.1,2320
tt4943992,8.3,1272
tt4949290,3.7,2428
tt4955566,5.8,5815
tt4956984,5.9,3049
tt4959548,5.0,1395
tt4966046,3.6,4995
tt4969044,7.1,9346
tt4971408,4.9,10266
tt4971824,6.9,1583
tt4972582,7.3,617075
tt4975920,5.9,10401
tt4979082,5.8,2732
tt4983780,8.1,27635
tt4985848,3.0,3780
tt4987556,8.4,24037
tt4990516,7.7,2078
tt4991112,4.3,1562
tt4991652,4.9,1173
tt4994736,7.3,4469
tt4998772,4.3,3880
tt5004766,7.2,3533
tt5016442,8.1,1659
tt5022680,4.6,3781
tt5027774,8.1,602990
tt5030402,5.9,2286
tt5034474,4.7,9910
tt5036442,5.9,1487
tt5037840,4.0,8272
tt5037912,7.4,2045
tt5039054,8.0,6993
tt5041296,5.4,4094
tt5044656,4.2,2059
tt5046534,4.2,4000
tt5050200,5.2,1262
tt5056842,4.2,2161
tt5059406,4.6,18046
tt5060166,4.3,5687
tt5061162,7.2,3982
tt5061360,7.1,4234
tt5066056,5.2,2874
tt5068650,4.6,3606
tt5069074,7.9,2892
tt5073620,5.5,15975
